2025-05-16 09:02,1130.5,1155.0,2.17
2025-05-16 09:05,1130.5,1155.0,2.17
2025-05-16 09:05,1130.5,1155.0,2.17
2025-05-16 09:05,1130.5,1155.0,2.17
2025-05-16 09:05,1130.5,1155.0,2.17
2025-05-16 09:09,1130.5,1155.0,2.17
2025-05-16 09:09,1130.5,1155.0,2.17
2025-05-16 09:09,1130.5,1155.0,2.17
2025-05-16 09:09,1130.5,1155.0,2.17
2025-05-16 09:11,1130.5,1155.0,2.17
2025-05-16 09:11,1130.5,1155.0,2.17
2025-05-16 09:11,1130.5,1155.0,2.17
2025-05-16 09:11,1130.5,1155.0,2.17
2025-05-16 09:12,1130.5,1155.0,2.17
2025-05-16 09:12,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:14,1130.5,1155.0,2.17
2025-05-16 09:15,1130.5,1155.0,2.17
2025-05-16 09:15,1130.5,1155.0,2.17
2025-05-16 09:15,1130.5,1155.0,2.17
2025-05-16 09:16,1130.5,1155.0,2.17
2025-05-16 09:16,1130.5,1155.0,2.17
2025-05-16 09:16,1130.5,1155.0,2.17
2025-05-16 09:16,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:17,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:18,1130.5,1155.0,2.17
2025-05-16 09:26,1130.5,1155.0,2.17
2025-05-16 09:26,1130.5,1155.0,2.17
2025-05-16 09:26,1130.5,1155.0,2.17
2025-05-16 09:26,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:28,1130.5,1155.0,2.17
2025-05-16 09:29,1130.5,1155.0,2.17
2025-05-16 09:29,1130.5,1155.0,2.17
2025-05-16 09:29,1130.5,1155.0,2.17
2025-05-16 09:32,1130.5,1155.0,2.17
2025-05-16 09:32,1130.5,1155.0,2.17
2025-05-16 09:32,1130.5,1155.0,2.17
2025-05-16 09:32,1130.5,1155.0,2.17
2025-05-16 10:37,1130.5,1155.0,2.17
2025-05-16 10:37,1130.5,1155.0,2.17
2025-05-16 10:37,1130.5,1155.0,2.17
2025-05-16 10:37,1130.5,1155.0,2.17
2025-05-16 11:30,1130.5,1155.0,2.17
2025-05-16 11:30,1130.5,1155.0,2.17
2025-05-16 11:30,1130.5,1155.0,2.17
2025-05-16 11:30,1130.5,1155.0,2.17
2025-05-16 11:32,1130.5,1155.0,2.17
2025-05-16 11:32,1130.5,1155.0,2.17
2025-05-16 11:32,1130.5,1155.0,2.17
2025-05-16 11:32,1130.5,1155.0,2.17
2025-05-16 11:34,1130.5,1155.0,2.17
2025-05-16 11:34,1130.5,1155.0,2.17
2025-05-16 11:34,1130.5,1155.0,2.17
2025-05-16 11:34,1130.5,1155.0,2.17
2025-05-16 11:36,1130.5,1155.0,2.17
2025-05-16 11:36,1130.5,1155.0,2.17
2025-05-16 11:36,1130.5,1155.0,2.17
2025-05-16 11:36,1130.5,1155.0,2.17
2025-05-16 11:40,1130.5,1155.0,2.17
2025-05-16 11:40,1130.5,1155.0,2.17
2025-05-16 11:40,1130.5,1155.0,2.17
2025-05-16 11:40,1130.5,1155.0,2.17
2025-05-16 11:45,1130.5,1155.0,2.17
2025-05-16 11:45,1130.5,1155.0,2.17
2025-05-16 11:45,1130.5,1155.0,2.17
2025-05-16 11:45,1130.5,1155.0,2.17
2025-05-16 11:47,1130.5,1155.0,2.17
2025-05-16 11:47,1130.5,1155.0,2.17
2025-05-16 11:47,1130.5,1155.0,2.17
2025-05-16 11:47,1130.5,1155.0,2.17
2025-05-16 11:48,1130.5,1155.0,2.17
2025-05-16 11:48,1130.5,1155.0,2.17
2025-05-16 11:49,1130.5,1155.0,2.17
2025-05-16 11:49,1130.5,1155.0,2.17
2025-05-16 11:49,1130.5,1155.0,2.17
2025-05-16 11:49,1130.5,1155.0,2.17
2025-05-16 11:51,1130.5,1155.0,2.17
2025-05-16 11:51,1130.5,1155.0,2.17
2025-05-16 11:51,1130.5,1155.0,2.17
2025-05-16 11:51,1130.5,1155.0,2.17
2025-05-16 11:51,1130.5,1155.0,2.17
2025-05-16 11:52,1130.5,1155.0,2.17
2025-05-16 11:53,1130.5,1155.0,2.17
2025-05-16 11:53,1130.5,1155.0,2.17
2025-05-16 11:53,1130.5,1155.0,2.17
2025-05-16 11:53,1130.5,1155.0,2.17
2025-05-16 11:53,1130.5,1155.0,2.17
2025-05-16 11:54,1130.5,1155.0,2.17
2025-05-16 11:54,1130.5,1155.0,2.17
2025-05-16 11:56,1130.5,1155.0,2.17
2025-05-16 11:56,1130.5,1155.0,2.17
2025-05-16 11:56,1130.5,1155.0,2.17
2025-05-16 11:56,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:57,1130.5,1155.0,2.17
2025-05-16 11:58,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 11:59,1130.5,1155.0,2.17
2025-05-16 12:07,1130.5,1155.0,2.17
2025-05-16 12:07,1130.5,1155.0,2.17
2025-05-16 12:07,1130.5,1155.0,2.17
2025-05-16 12:08,1130.5,1155.0,2.17
2025-05-16 12:08,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:09,1130.5,1155.0,2.17
2025-05-16 12:11,1130.5,1155.0,2.17
2025-05-16 12:11,1130.5,1155.0,2.17
2025-05-16 12:11,1130.5,1155.0,2.17
2025-05-16 12:11,1130.5,1155.0,2.17
2025-05-16 12:13,1130.5,1155.0,2.17
2025-05-16 12:13,1130.5,1155.0,2.17
2025-05-16 12:13,1130.5,1155.0,2.17
2025-05-16 12:13,1130.5,1155.0,2.17
2025-05-16 12:14,1130.5,1155.0,2.17
2025-05-16 12:14,1130.5,1155.0,2.17
2025-05-16 12:14,1130.5,1155.0,2.17
2025-05-16 12:14,1130.5,1155.0,2.17
2025-05-16 12:15,1130.5,1155.0,2.17
2025-05-16 12:15,1130.5,1155.0,2.17
2025-05-16 12:15,1130.5,1155.0,2.17
2025-05-16 12:15,1130.5,1155.0,2.17
2025-05-16 12:16,1130.5,1155.0,2.17
2025-05-16 12:16,1130.5,1155.0,2.17
2025-05-16 12:16,1130.5,1155.0,2.17
2025-05-16 12:16,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:18,1130.5,1155.0,2.17
2025-05-16 12:30,1130.5,1155.0,2.17
2025-05-16 12:30,1130.5,1155.0,2.17
2025-05-16 12:30,1130.5,1155.0,2.17
2025-05-16 12:30,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:31,1130.5,1155.0,2.17
2025-05-16 12:32,1130.5,1155.0,2.17
2025-05-16 12:32,1130.5,1155.0,2.17
2025-05-16 12:33,1130.5,1155.0,2.17
2025-05-16 12:33,1130.5,1155.0,2.17
2025-05-16 12:33,1130.5,1155.0,2.17
2025-05-16 12:33,1130.5,1155.0,2.17
2025-05-16 12:33,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:34,1130.5,1155.0,2.17
2025-05-16 12:35,1130.5,1155.0,2.17
2025-05-16 12:35,1130.5,1155.0,2.17
2025-05-16 12:35,1130.5,1155.0,2.17
2025-05-16 12:35,1130.5,1155.0,2.17
2025-05-16 12:36,1130.5,1155.0,2.17
2025-05-16 12:36,1130.5,1155.0,2.17
2025-05-16 12:36,1130.5,1155.0,2.17
2025-05-16 12:36,1130.5,1155.0,2.17
2025-05-16 12:39,1130.5,1155.0,2.17
2025-05-16 12:39,1130.5,1155.0,2.17
2025-05-16 12:39,1130.5,1155.0,2.17
2025-05-16 12:39,1130.5,1155.0,2.17
2025-05-16 12:40,1130.5,1155.0,2.17
2025-05-16 12:40,1130.5,1155.0,2.17
2025-05-16 12:41,1130.5,1155.0,2.17
2025-05-16 12:41,1130.5,1155.0,2.17
2025-05-16 12:41,1130.5,1155.0,2.17
2025-05-16 12:42,1130.5,1155.0,2.17
2025-05-16 12:42,1130.5,1155.0,2.17
2025-05-16 12:46,1130.5,1155.0,2.17
2025-05-16 12:46,1130.5,1155.0,2.17
2025-05-16 12:48,1130.5,1155.0,2.17
2025-05-16 12:48,1130.5,1155.0,2.17
2025-05-16 12:49,1130.5,1155.0,2.17
2025-05-16 12:49,1130.5,1155.0,2.17
2025-05-18 00:41,1144.5,1155.0,0.92
2025-05-18 00:41,1144.5,1155.0,0.92
2025-05-18 02:27,1144.5,1155.0,0.92
2025-05-18 02:27,1144.5,1155.0,0.92
2025-05-18 02:29,1144.5,1155.0,0.92
2025-05-18 02:29,1144.5,1155.0,0.92
2025-05-18 02:34,1144.5,1155.0,0.92
2025-05-18 02:34,1144.5,1155.0,0.92
2025-05-18 02:36,1144.5,1155.0,0.92
2025-05-18 02:36,1144.5,1155.0,0.92
2025-05-18 02:37,1144.5,1155.0,0.92
2025-05-18 02:37,1144.5,1155.0,0.92
2025-05-18 20:04,1144.5,1155.0,0.92
2025-05-18 20:04,1144.5,1155.0,0.92
2025-05-18 20:05,1144.5,1155.0,0.92
2025-05-18 20:05,1144.5,1155.0,0.92
2025-05-18 20:08,1144.5,1155.0,0.92
2025-05-18 20:08,1144.5,1155.0,0.92
2025-05-18 20:08,1144.5,1155.0,0.92
2025-05-18 20:08,1144.5,1155.0,0.92
2025-05-18 20:13,1144.5,1155.0,0.92
2025-05-18 20:13,1144.5,1155.0,0.92
2025-05-18 20:14,1144.5,1155.0,0.92
2025-05-18 20:14,1144.5,1155.0,0.92
2025-05-18 21:12,1144.5,1155.0,0.92
2025-05-18 21:12,1144.5,1155.0,0.92
2025-05-18 21:15,1144.5,1155.0,0.92
2025-05-18 21:15,1144.5,1155.0,0.92
